scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	s223D_S86Sorted	s224D_S87Sorted	s225D_S88Sorted	s226D_S89Sorted	s227D_S90Sorted	s230D_S91Sorted	s232D_S92Sorted	s234D_S93Sorted	s235D_S94Sorted	s236D_S95Sorted	s237D_S9Sorted	s238D_S10Sorted	s239D_S96Sorted	s240D_S97Sorted	s241D_S98Sorted	s242D_S99Sorted	s243D_S100Sorted	s245D_S101Sorted	s246D_S102Sorted	s247D_S103Sorted	s248D_S104Sorted	s249D_S105Sorted	s250D_S106Sorted	s251D_S107Sorted	s252D_S108Sorted	s255D_S109Sorted	s256D_S110Sorted	s257D_S111Sorted	s258D_S112Sorted	s259D_S113Sorted	s260D_S114Sorted	s261D_S115Sorted	s262D_S116Sorted	s263D_S117Sorted	s264D_S118Sorted	s265D_S119Sorted	s266D_S120Sorted	s267D_S121Sorted	s268D_S122Sorted	s270D_S123Sorted	s271D_S124Sorted	s272D_S125Sorted	s273D_S126Sorted	s275D_S127Sorted	s276D_S128Sorted	s277D_S129Sorted	s278D_S130Sorted	s279D_S131Sorted	s280D_S132Sorted	s281D_S133Sorted	s282D_S134Sorted	s283D_S135Sorted	s284D_S136Sorted	s285D_S137Sorted	s286D_S138Sorted	s287D_S139Sorted	s288D_S140Sorted	s289D_S141Sorted	s290D_S142Sorted	s291D_S143Sorted	s292D_S144Sorted	s293D_S145Sorted	s294D_S146Sorted	s295D_S147Sorted	s296D_S148Sorted	s297D_S149Sorted	s298D_S150Sorted	s300D_S151Sorted	s301D_S152Sorted	s302D_S153Sorted	s303D_S154Sorted	s304D_S155Sorted	s340D_S14Sorted	s341D_S190Sorted	s342D_S191Sorted	s343D_S192Sorted	s344D_S193Sorted
masiManimba_contigs_simplified_Ribosomal_L17_2900627	99.2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215	10.420054200542005	27.311653116531165	2.969811320754717	0.0	0.0	47.657794676806084	81.82534246575342	0.0	0.0	3.78319783197832	0.0	0.0	1.7338129496402879	49.118110236220474	0.0	3.3008130081300813	0.0	0.8157181571815718	116.13214285714285	9.502369668246445	1.5907859078590787	0.0	0.0	11.66757493188011	1.3362068965517242	2.0364372469635628	0.0	8.104602510460252	4.032520325203252	0.0	0.0	0.0	0.966824644549763	1.099009900990099	0.0	0.0	15.540636042402827	0.0	0.0	0.0	8.24390243902439	0.0	15.852459016393443	0.0	22.11111111111111	0.0	0.0	0.0	0.0	1.6859504132231404	0.0	0.0	5.0120481927710845	2.071748878923767	0.0	1.9586466165413534	19.6260162601626	24.122605363984675	0.0	0.0	0.0	4.961352657004831	0.8186274509803921	0.0	0.0	0.0	0.0	0.0	0.4166666666666667	3.2664576802507836	1.4755244755244756	0.0	0.0	0.0	24.907859078590786	0.8486238532110092	4.30801687763713
masiManimba_contigs_simplified_Ribosomal_L17_946838	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	None	0.0	0.0	5.377358490566038	7.901287553648069	3.0463917525773194	0.0	0.7049808429118773	2.8833333333333333	4.245210727969349	2.375478927203065	0.0	0.9386973180076629	5.136752136752137	1.7126436781609196	1.7049808429118773	3.240740740740741	0.0	0.0	0.0	0.0	6.165991902834008	0.8314176245210728	0.0	0.0	5.3869731800766285	3.413793103448276	0.0	4.383141762452107	0.0	0.0	6.777777777777778	4.07981220657277	0.0	1.1532567049808429	1.9348659003831417	4.164750957854406	3.2111553784860556	2.1302681992337167	0.0	9.781376518218623	7.733333333333333	18.682795698924732	0.8467432950191571	5.889795918367347	1.6628352490421456	8.30901287553648	2.1417624521072796	2.622549019607843	3.003831417624521	2.1455938697318007	4.56734693877551	4.836158192090395	0.0	0.0	0.0	3.755813953488372	2.3598326359832638	2.7836538461538463	2.7049808429118776	3.4035087719298245	9.697247706422019	0.0	1.1494252873563218	1.1187739463601531	4.524904214559387	3.78544061302682	0.0	11.567049808429118	0.0	0.0	11.988505747126437	0.0	1.524904214559387	0.7049808429118773	2.314176245210728	3.21455938697318	6.845238095238095
masiManimba_contigs_simplified_Ribosomal_L17_828055	99.4	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	UBA1259	UBA1259 sp905210545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1988304093567252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.349673202614379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.191358024691358	0.0	0.0	0.0	1.100418410041841	0.0	1.0662768031189085
masiManimba_contigs_simplified_Ribosomal_L17_2214551	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA4285	UBA4285 sp900545225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.280977312390925	0.0	0.0	0.7340425531914894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6876090750436301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23036649214659685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.150943396226415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.630017452006981	0.0	0.0	0.0	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_3099291	98.3	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	UMGS1502	UMGS1502 sp934630485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8606870229007635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8200757575757576	0.0	0.0	0.0	0.0	0.0	1.3428030303030303
masiManimba_contigs_simplified_Ribosomal_L17_2618012	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	19.602197802197804	7.87406015037594	34.07835051546392	4.09021113243762	57.96414342629482	11.31638418079096	11.82095238095238	21.07650273224044	24.44471153846154	4.677165354330708	91.75268817204301	17.605042016806724	28.090686274509803	10.935840707964601	3.3221601489757915	22.86172839506173	36.717223650385606	17.744855967078188	12.273224043715848	22.528541226215644	8.576237623762376	20.11416490486258	12.160148975791435	23.902116402116402	13.49390243902439	7.906542056074766	82.62180974477958	15.258845437616387	34.98461538461538	13.98547215496368	4.409663865546219	4.286778398510242	11.031460674157303	2.756052141527002	28.134469696969695	10.85064935064935	15.014124293785311	8.440340909090908	17.17488789237668	7.1466666666666665	8.91891891891892	23.002336448598133	180.026525198939	15.486166007905139	17.432029795158286	23.255597014925375	19.909975669099758	20.484375	11.444444444444445	6.140845070422535	21.149625935162096	18.190944881889763	30.336244541484717	2.2710084033613445	167.12526096033403	1.0634920634920635	8.301587301587302	22.273182957393484	18.68867924528302	24.75422138836773	7.1413276231263385	55.457364341085274	23.076481835564053	9.894538606403014	31.184265010351968	40.968831168831166	6.534934497816594	7.235408560311284	60.09815950920245	9.616071428571429	20.149732620320854	19.30603448275862	6.578282828282828	34.80705882352941	30.3463687150838	54.46572104018912	12.547945205479452
masiManimba_contigs_simplified_Ribosomal_L17_4463260	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D sp000434695	0.0	0.0	0.0	0.0	0.0	25.757396449704142	13.195945945945946	0.0	0.0	5.514285714285714	0.0	4.872131147540983	0.0	3.2865497076023393	0.0	0.0	0.0	0.0	37.42857142857143	0.0	3.057057057057057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.030405405405407	1.6900584795321638	0.0	0.0	0.0	0.0	0.0	1.2953216374269005	0.0	0.0	0.0	2.9512987012987013	0.0	0.0	0.0	0.0	1.0789473684210527	2.2719298245614037	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	3.5742574257425743	7.269230769230769	0.8128654970760234	0.0	6.11864406779661	0.0	0.0	0.0	9.876984126984127	0.0	0.0	7.190058479532164	0.0	0.0	0.13742690058479531	0.0	0.0	0.0	0.0	0.391812865497076	0.0
masiManimba_contigs_simplified_Ribosomal_L17_1010335	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	UBA1259	UBA1259 sp003523255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_1276580	99.4	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	RGIG6919	RGIG6919 sp934293375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1353711790393013	0.0	0.6866359447004609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.109826589595376	3.8419753086419752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8733705772811918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5354330708661417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.128342245989305	0.0	0.0	0.0	0.0	0.0	0.0	8.70997679814385	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_232101	100.0	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	None	3.432098765432099	0.0	0.0	0.0	0.0	0.0	0.0	6.41907514450867	0.0	0.0	0.0	0.0	0.6140350877192983	0.0	7.1319261213720315	0.0	10.101973684210526	4.8914285714285715	0.0	0.0	0.0	0.0	0.0	0.0	10.039506172839506	0.745679012345679	0.0	0.0	2.2049382716049384	0.0	4.453804347826087	0.0	0.0	11.784090909090908	0.454320987654321	0.0	12.455128205128204	0.9679012345679012	0.0	6.098765432098766	0.0	0.0	0.0	0.5728395061728395	0.0	19.638783269961976	0.0	0.0	0.0	0.0	0.0	1.671604938271605	0.0	0.0	0.0	3.142857142857143	1.488888888888889	1.1185185185185185	0.0	0.27901234567901234	0.0	0.0	0.31851851851851853	0.0	0.0	0.0	8.209476309226932	5.391959798994975	0.0	9.938311688311689	0.0	0.0	0.0	0.0	0.0	1.674074074074074	0.0
masiManimba_contigs_simplified_Ribosomal_L17_4113064	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JAGTTR01	JAGTTR01 sp018223385	1.1694599627560522	0.9681528662420382	0.7802607076350093	0.0	2.7735124760076775	0.0	0.1713221601489758	3.4916201117318435	3.7054455445544554	0.8782961460446247	0.0	0.0	0.0	1.5996275605214152	1.0335195530726258	0.0	1.0577281191806331	2.8080357142857144	0.7188081936685289	3.1265206812652067	0.0	0.0	0.3985102420856611	0.5083798882681564	0.3165735567970205	1.3854748603351956	0.0	0.0	1.646484375	2.8845437616387337	0.0	0.0	0.0	0.0	8.063461538461539	0.6616541353383458	0.8574468085106383	0.0	0.0	1.1247672253258845	0.0	0.10986964618249534	0.0	0.0	0.0	2.804232804232804	0.0	3.7286324786324787	0.0	1.0763500931098697	0.0	0.0	0.0	0.0	0.0	0.0	0.9236499068901304	0.5493482309124768	0.0	0.0	0.8836104513064132	0.0	0.0	0.5456238361266295	0.0	0.0	0.7653631284916201	3.063314711359404	2.3877068557919623	0.0	0.9497206703910615	0.0	0.0	0.8528864059590316	0.0	0.5894495412844036	0.0
masiManimba_contigs_simplified_Ribosomal_L17_90793	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp017407605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.168560606060606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0492424242424243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.810154525386313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_2575017	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003526955	6.145214521452146	0.0	1.4678362573099415	66.69257950530036	18.62280701754386	2.8362573099415203	4.536231884057971	11.69969040247678	11.601880877742946	0.0	13.591603053435115	21.187919463087248	2.7222222222222223	6.460251046025105	0.0	0.0	0.0	12.87459807073955	2.06140350877193	2.56140350877193	3.611620795107034	6.10828025477707	0.0	0.0	5.123595505617978	15.823170731707316	0.0	35.734375	0.0	0.8830409356725146	0.0	7.155963302752293	12.892307692307693	3.7864406779661017	20.763157894736842	43.324817518248175	101.5469387755102	0.9728813559322034	7.44620253164557	3.124087591240876	2.8925373134328356	5.042071197411003	0.0	2.6198830409356724	0.8128654970760234	14.391472868217054	1.2690058479532165	12.168724279835391	135.28185328185327	0.0	0.0	2.5941176470588236	27.005847953216374	0.0	0.0	37.3421926910299	11.376760563380282	7.667808219178082	40.86031746031746	0.0	0.0	13.929133858267717	2.115107913669065	1.4444444444444444	68.07929515418502	0.0	1.064327485380117	42.43260188087774	0.0	18.98798798798799	5.405204460966543	0.0	6.107033639143731	17.94392523364486	1.9178885630498534	2.175438596491228	2.9051724137931036
masiManimba_contigs_simplified_Ribosomal_L17_2732715	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	4.868852459016393	1.7379576107899808	39.26370757180157	27.20886075949367	8.441805225653207	0.0	0.0	28.478682170542637	15.281188118811881	30.899777282850778	5.274932614555256	12.393574297188755	23.971486761710793	21.970802919708028	25.577868852459016	5.190217391304348	3.820433436532508	24.10854503464203	1.513715710723192	18.228174603174605	15.557029177718833	6.6204238921001926	14.629482071713147	11.036199095022624	43.53111111111111	11.203517587939698	1.0573248407643312	27.4321608040201	5.144578313253012	0.8662420382165605	0.47381546134663344	9.476635514018692	9.63758389261745	1.6127167630057804	17.804979253112034	18.990929705215418	36.25423728813559	2.3102119460500963	2.2466666666666666	17.014462809917354	7.945205479452055	46.23110151187905	8.891089108910892	37.30616740088106	3.8009049773755654	7.398843930635838	23.908136482939632	20.96385542168675	15.077611940298507	20.73876404494382	18.873994638069703	0.6470588235294118	12.27037773359841	5.339378238341969	71.00873362445415	1.8787185354691076	21.70019342359768	12.617834394904458	8.766292134831462	2.121468926553672	27.004366812227076	11.923913043478262	4.060194174757282	10.10180995475113	12.004065040650406	7.2974683544303796	15.644308943089431	14.373983739837398	2.897905759162304	27.497596153846153	16.968668407310705	0.0	4.276061776061776	9.171912832929783	23.652259332023576	18.526315789473685	15.449704142011834
masiManimba_contigs_simplified_Ribosomal_L17_1196717	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-303	CAG-303 sp900539455	0.0	0.0	0.0	56.635933806146575	0.0	0.0	0.0	0.0	0.0	19.620111731843576	0.0	193.42045454545453	0.0	0.0	0.0	0.0	16.143426294820717	0.0	0.0	7.323725055432372	21.855670103092784	0.0	0.0	0.0	0.5027932960893855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.3760162601626	0.0	0.0	19.727091633466134	0.0	0.0	0.0	0.0	11.342672413793103	0.0	0.0	46.7262443438914	0.0	0.0	0.0	0.0	0.0	113.50582750582751	0.0	61.400432900432904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.934020618556701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.748987854251012	0.0	172.58482142857142	0.0	0.0	0.0	2.3426443202979517	10.651785714285714	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_3383981	100.0	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Scatousia	Scatousia sp900321895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07226107226107226	0.0	0.0	88.98356164383561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7785547785547785	0.0	17.843333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4669117647058822	0.0	2.5804749340369395	0.0	4.247191011235955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2703962703962704	0.0	0.0	7.5055762081784385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_3230383	100.0	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	None	0.16417910447761194	2.819672131147541	1.0218579234972678	2.680327868852459	0.0	0.0	0.680327868852459	0.23770491803278687	14.796703296703297	2.1885245901639343	11.775641025641026	9.079754601226995	1.9671052631578947	0.0	0.5901639344262295	0.0	1.3087431693989071	2.8211920529801326	0.0	0.8138801261829653	0.0	0.0	6.226775956284153	0.0	9.164983164983164	0.0	0.7923497267759563	3.297814207650273	0.0	3.0443037974683542	3.1611570247933884	0.0	1.9525316455696202	1.2274247491638797	9.761194029850746	0.825136612021858	13.568561872909699	0.0	0.0	1.6229508196721312	0.825136612021858	0.0	10.031609195402298	3.2459016393442623	1.650273224043716	6.2269736842105265	0.0	9.975409836065573	3.0401146131805157	11.03896103896104	0.22950819672131148	2.3825136612021858	2.9344262295081966	0.0	23.517006802721088	2.726775956284153	1.650273224043716	1.0442477876106195	0.0	1.6523297491039426	0.0	5.319672131147541	3.6305732484076434	0.0	1.4918032786885247	19.342182890855458	0.825136612021858	0.0	1.5819672131147542	35.942622950819676	0.0	18.689655172413794	0.0	3.297814207650273	2.8278688524590163	8.418032786885245	0.0
masiManimba_contigs_simplified_Ribosomal_L17_1686194	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000980705	5.786786786786787	0.0	0.8245614035087719	19.94396551724138	0.0	0.0	0.24853801169590642	0.0	24.761904761904763	0.0	0.0	6.976608187134503	12.351973684210526	0.0	3.318713450292398	0.0	1.2339181286549707	0.0	0.0	0.6900584795321637	0.0	0.0	0.0	0.0	49.24596774193548	0.0	0.0	0.0	2.2017543859649122	0.0	0.0	0.0	12.267080745341614	0.0	36.03048780487805	0.0	0.0	0.0	0.0	0.0	0.0	1.190938511326861	0.0	0.0	35.48942598187311	0.0	0.0	27.07638888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.546783625730995	0.783625730994152	0.0	0.0	0.0	4.140350877192983	0.0	0.0	0.0	24.63450292397661	0.7602339181286549	0.0	0.8830409356725146	0.0	0.0	0.0	0.0	0.0	0.0	1.1345029239766082	5.024615384615385	0.0
masiManimba_contigs_simplified_Ribosomal_L17_23223	99.2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	0.0	0.258974358974359	1.3974358974358974	1.5333333333333334	2.4153846153846152	0.0	1.2307692307692308	1.8401486988847584	0.0	0.3487179487179487	1.6750902527075813	0.0	6.58311345646438	6.903846153846154	0.0	0.0	6.5	1.1235059760956174	0.5974358974358974	1.2692307692307692	1.3487179487179488	0.0	0.0	0.0	1.7142857142857142	0.0	0.0	3.928205128205128	0.0	0.0	0.0	0.0	9.057432432432432	0.0	0.0	1.408839779005525	0.0	0.0	3.433734939759036	1.158974358974359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7589743589743589	0.0	2.305128205128205	0.0	0.0	1.435897435897436	0.0	0.8549019607843137	0.0	0.0	0.0	0.0	0.6762295081967213	0.6379928315412187	3.272727272727273	0.0	1.0615384615384615	1.4974358974358974	2.1056603773584905	0.0	0.0	0.0	0.0	0.0	1.8392857142857142	3.094871794871795	0.0
masiManimba_contigs_simplified_Ribosomal_L17_3513016	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000285855	0.0	0.0	0.0	0.0	4.3559322033898304	0.0	0.0	9.818965517241379	0.0	0.0	0.0	1.5761904761904761	0.0	0.0	0.0	0.0	0.0	12.229591836734693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3952380952380952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1842105263157894	0.0	0.0	0.0	0.0	4.416666666666667	0.0	0.0	0.0	0.0	1.542857142857143	0.0	0.0	2.142857142857143	4.928571428571429	0.0	0.0	2.0428571428571427	0.0	2.5476190476190474	8.734939759036145	2.9047619047619047	5.604761904761904	0.0	0.0	0.0	4.632768361581921	0.0	0.0	0.0	0.0	0.0	14.40952380952381	0.0	0.72	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_891575	100.0	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	0.0	0.0	0.0	0.0	0.0	0.445578231292517	0.0	0.0	4.1938775510204085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.496598639455782	0.0	0.0	1.697080291970803	0.0	0.0	0.0	0.0	3.849056603773585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8961267605633805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.139455782312925	0.0	0.0	0.0	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_3678906	100.0	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	None	2.4035087719298245	1.5526315789473684	10.154639175257731	4.085714285714285	0.0	1.3508771929824561	3.0	1.71875	0.0	8.18421052631579	2.587719298245614	1.6842105263157894	1.0	7.456140350877193	0.5350877192982456	0.8333333333333334	0.0	9.81578947368421	8.640350877192983	4.508771929824562	8.776699029126213	0.0	8.228571428571428	0.0	1.8245614035087718	0.5175438596491229	1.0350877192982457	4.341176470588235	4.157894736842105	0.0	0.8421052631578947	3.6403508771929824	0.09649122807017543	2.280701754385965	0.0	1.0526315789473684	2.9473684210526314	0.0	10.447368421052632	2.0679611650485437	7.0	5.868421052631579	0.35964912280701755	3.789473684210526	2.754385964912281	0.0	0.9	0.0	3.236842105263158	0.7456140350877193	4.0	0.7543859649122807	3.7982456140350878	0.14925373134328357	0.0	0.09649122807017543	4.649122807017544	0.9210526315789473	3.736842105263158	10.067567567567568	0.9210526315789473	0.8947368421052632	0.6052631578947368	0.8596491228070176	2.06140350877193	15.566666666666666	3.0526315789473686	5.105263157894737	2.026315789473684	3.719298245614035	0.12280701754385964	9.192307692307692	0.8421052631578947	2.210526315789474	1.3421052631578947	1.7017543859649122	2.1666666666666665
masiManimba_contigs_simplified_Ribosomal_L17_1045178	91.5	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	UMGS124	JAHZGC01	JAHZGC01 sp019421015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0659133709981168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7909604519774012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.295668549905838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0903954802259887	0.0	0.0
masiManimba_contigs_simplified_Ribosomal_L17_2896572	99.3	Bacteria	Bacillota_A	Clostridia	Oscillospirales	CAG-272	UMGS911	UMGS911 sp900545935	0.0	0.0	0.0	0.5580246913580247	0.0	0.0	1.7333333333333334	1.3239074550128536	0.6049382716049383	0.9037037037037037	0.0	0.0	0.0	0.8641975308641975	0.0	0.0	0.0	2.7901234567901234	0.0	0.0	0.4218181818181818	0.7851851851851852	0.0	0.0	0.0	0.0	0.0	0.9135802469135802	0.0	4.089147286821706	0.0	0.0	0.0	0.0	0.0	1.2793017456359101	0.0	0.0	0.0	0.0	2.037037037037037	0.654320987654321	0.0	0.0	0.0	1.8937007874015748	0.8104575163398693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8847117794486214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8222222222222222	0.0	0.0	0.0	0.0	1.0987654320987654	0.0
masiManimba_contigs_simplified_Ribosomal_L17_4465340	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	SIG402	SIG402 sp934272745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3968253968253967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17063492063492064	0.0	0.0	0.0	1.001984126984127	0.0	0.0	0.0	0.0	0.0	1.0915178571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5436507936507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8849206349206349	0.0	0.0	0.0	0.0	0.0	0.16468253968253968
